     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/03/2017-06/09/2017,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R371,79TH STREET-17TH AVENUE       ,00011731,00001121,00000051,00000469,00000007,00004365,00013071,00000000,00000000,00000000,00000008,00000196,00000212,00000000,00000499,00000182,00000061,00000000,00000033,00000000,00000000,00000000,00004427,00000000,00000046,00000000,                                                                                                    
R372,18TH AVENUE-86TH STREET       ,00011805,00001254,00000082,00000742,00000007,00004843,00011975,00000000,00000000,00000000,00000019,00000199,00000253,00000001,00000562,00000139,00000107,00000000,00000035,00000000,00000000,00000000,00001578,00000000,00000045,00000000,                                                                                                    
R373,20TH AVENUE-86TH STREET       ,00010551,00000964,00000055,00000328,00000002,00004570,00009113,00000000,00000000,00000000,00000014,00000139,00000224,00000001,00000406,00000082,00000057,00000000,00000030,00000000,00000000,00000000,00001809,00000000,00000039,00000000,                                                                                                    
R374,BAY PARKWAY-86TH STREET       ,00013101,00001717,00000108,00000857,00000003,00005826,00014398,00000000,00000000,00000000,00000017,00000245,00000353,00000000,00000663,00000138,00000144,00000000,00000088,00000000,00000000,00000000,00002339,00000000,00000069,00000000,                                                                                                    
R375,NEW LOTS AV-VAN SINDEREN AV   ,00009022,00000472,00000162,00000160,00000000,00009684,00004342,00000000,00000000,00000000,00000006,00000062,00000272,00000000,00000678,00000026,00000056,00000000,00000053,00000000,00000000,00000000,00002486,00000000,00000036,00000000,                                                                                                    
R376,EAST 105TH ST-FARRAGUT ROAD   ,00009331,00000519,00000054,00000092,00000000,00006294,00003568,00000000,00000000,00000000,00000018,00000068,00000274,00000000,00000599,00000050,00000051,00000000,00000036,00000000,00000000,00000000,00001599,00000000,00000037,00000000,                                                                                                    
R377,FLUSHING AVE-BROADWAY         ,00018201,00001557,00000218,00000314,00000007,00014429,00008965,00000000,00000000,00000000,00000007,00000077,00000996,00000002,00001806,00000112,00000136,00000000,00000266,00000000,00000000,00000000,00002480,00000000,00000040,00000000,                                                                                                    
R378,MYRTLE AVENUE-BROADWAY        ,00024702,00001095,00000173,00000447,00000007,00022170,00021584,00000000,00000000,00000000,00000002,00000134,00000680,00000019,00001949,00000198,00000365,00000000,00000619,00000000,00000000,00000000,00002687,00000000,00000042,00000000,                                                                                                    
R379,KOSCIUSZKO STREET-BROADWAY    ,00010437,00000396,00000072,00000142,00000015,00009760,00008595,00000000,00000000,00000000,00000002,00000054,00000326,00000007,00000827,00000093,00000156,00000000,00000237,00000000,00000000,00000000,00001549,00000000,00000013,00000000,                                                                                                    
R380,GATES AVENUE-BROADWAY         ,00013415,00000635,00000131,00000333,00000015,00012194,00009928,00000000,00000000,00000000,00000010,00000077,00000385,00000008,00001036,00000053,00000163,00000000,00000219,00000000,00000000,00000000,00002120,00000000,00000014,00000000,                                                                                                    
R381,HALSEY STREET-BROADWAY        ,00011576,00000580,00000100,00000194,00000007,00012878,00009763,00000000,00000000,00000000,00000009,00000068,00000403,00000000,00001013,00000090,00000222,00000000,00000199,00000000,00000000,00000000,00001726,00000000,00000038,00000000,                                                                                                    
R382,GRANT AVENUE-PITKIN AVENUE    ,00015032,00000815,00000157,00000136,00000011,00008600,00006897,00000000,00000000,00000000,00000004,00000132,00000636,00000000,00000757,00000097,00000100,00000000,00000110,00000002,00000000,00000000,00003087,00000000,00000034,00000000,                                                                                                    
R383,HUDSON STREET-78TH STREET     ,00011498,00000510,00000065,00000136,00000000,00004761,00005977,00000000,00000000,00000000,00000006,00000166,00000125,00000000,00000555,00000077,00000113,00000000,00000084,00000000,00000000,00000000,00001845,00000000,00000043,00000000,                                                                                                    
R384,BOYD STREET-88TH STREET       ,00008039,00000373,00000037,00000117,00000000,00002923,00003593,00000000,00000000,00000000,00000004,00000187,00000127,00000000,00000444,00000116,00000059,00000000,00000061,00000000,00000000,00000000,00000975,00000000,00000004,00000000,                                                                                                    
R385,ROCKAWAY BLVD-LIBERTY AVE     ,00013914,00000593,00000189,00000269,00000000,00010829,00008780,00000000,00000000,00000000,00000017,00000201,00000222,00000006,00000708,00000151,00000131,00000000,00000107,00000000,00000000,00000000,00002344,00000000,00000055,00000000,                                                                                                    
R386,174TH STREET-SOUTHERN BLVD    ,00012757,00000730,00000183,00000277,00000004,00014870,00006162,00000000,00000000,00000000,00000012,00000044,00000486,00000000,00000825,00000042,00000084,00000000,00000045,00000000,00000000,00000000,00003894,00000000,00000013,00000000,                                                                                                    
R387,EAST TREMONT AVENUE-178 ST    ,00012308,00000636,00000216,00000318,00000002,00015672,00006247,00000000,00000000,00000000,00000015,00000047,00000584,00000001,00000774,00000036,00000042,00000000,00000070,00000000,00000000,00000000,00003330,00000000,00000015,00000000,                                                                                                    
R388,EAST 180TH ST-MORRIS PARK     ,00016181,00000686,00000129,00000257,00000004,00015462,00008156,00000000,00000000,00000000,00000063,00000132,00000433,00000006,00000876,00000133,00000099,00000000,00000059,00000000,00000000,00000000,00003338,00000000,00000014,00000000,                                                                                                    
R389,BRONX PARK EAST               ,00005514,00000271,00000020,00000119,00000000,00004556,00002828,00000000,00000000,00000000,00000012,00000034,00000131,00000001,00000348,00000026,00000056,00000000,00000030,00000000,00000000,00000000,00001638,00000000,00000001,00000000,                                                                                                    
R390,8TH AVENUE-62ND STREET        ,00029336,00004127,00000099,00002352,00000014,00005047,00030501,00000000,00000000,00000000,00000034,00000196,00000643,00000009,00000739,00000261,00000164,00000000,00000090,00000000,00000000,00000000,00004918,00000000,00000083,00000000,                                                                                                    
R391,FORT HAMILTON PARKWAY-62ND    ,00009894,00000832,00000049,00000404,00000001,00003092,00010927,00000000,00000000,00000000,00000004,00000099,00000229,00000005,00000479,00000113,00000104,00000000,00000055,00000000,00000000,00000000,00002440,00000000,00000016,00000000,                                                                                                    
R392,18TH AVENUE-62ND STREET       ,00008325,00000989,00000066,00000551,00000010,00003691,00010685,00000000,00000000,00000000,00000010,00000127,00000212,00000002,00000402,00000096,00000067,00000000,00000018,00000000,00000000,00000000,00001273,00000000,00000031,00000000,                                                                                                    
