     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,12/28/2019-01/03/2020,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,FF VALUE,FF 7-DAY,FF 30-DAY,                                                                     
R354,104TH STREET-LIBERTY AVENUE   ,00003864,00000204,00000030,00000053,00000002,00001628,00001212,00000000,00000042,00000095,00000000,00000099,00000040,00000041,00000000,00000028,00000000,00000000,00000000,00000478,00000000,00000016,00000000,00000065,00000016,00000023,                                                                                                    
R355,109TH STREET-LIBERTY AVENUE   ,00004697,00000262,00000021,00000061,00000001,00001843,00001723,00000001,00000063,00000121,00000000,00000139,00000067,00000044,00000000,00000025,00000000,00000000,00000000,00000421,00000000,00000005,00000000,00000048,00000025,00000026,                                                                                                    
R356,LEFFERTS BLVD-LIBERTY AVE     ,00012960,00000696,00000181,00000191,00000000,00006549,00004705,00000000,00000125,00000318,00000004,00000418,00000161,00000087,00000000,00000109,00000000,00000000,00000000,00000803,00000000,00000015,00000000,00000124,00000102,00000087,                                                                                                    
R357,NORTH CONDUIT AVE-COHANCEY    ,00002052,00000148,00000028,00000014,00000000,00000515,00000417,00000000,00000031,00000104,00000000,00000046,00000032,00000023,00000000,00000043,00000000,00000000,00000000,00000132,00000000,00000006,00000000,00000016,00000014,00000022,                                                                                                    
R358,BEACH 25TH STREET-WAVECREST   ,00003887,00000207,00000040,00000021,00000000,00001413,00000779,00000007,00000021,00000067,00000000,00000092,00000016,00000028,00000000,00000051,00000000,00000000,00000000,00000684,00000000,00000003,00000000,00000087,00000036,00000022,                                                                                                    
R359,COURT SQ-23 ST                ,00029270,00001466,00000190,00000452,00000031,00015422,00020059,00000074,00000271,00000368,00000047,00002621,00001053,00000741,00000000,00000818,00000000,00000000,00000000,00001737,00000000,00000193,00000000,00000217,00000186,00000127,                                                                                                    
R360,21ST STREET-JACKSON AVENUE    ,00002879,00000099,00000021,00000041,00000000,00001879,00002086,00000001,00000014,00000048,00000004,00000259,00000074,00000096,00000000,00000090,00000000,00000000,00000000,00000104,00000000,00000003,00000000,00000023,00000015,00000024,                                                                                                    
R361,PELHAM PKWY-WHITE PLAINS RD   ,00013372,00000977,00000208,00000389,00000001,00010733,00006415,00000018,00000031,00000524,00000002,00000930,00000103,00000155,00000000,00000087,00000000,00000000,00000000,00001890,00000000,00000022,00000000,00000336,00000360,00000194,                                                                                                    
R362,ALLERTON AV-WHITE PLAINS RD   ,00009140,00000663,00000119,00000178,00000000,00006666,00003303,00000020,00000014,00000493,00000002,00000409,00000045,00000049,00000000,00000029,00000000,00000000,00000000,00001134,00000000,00000010,00000000,00000219,00000228,00000116,                                                                                                    
R363,BURKE AVE-WHITE PLAINS ROAD   ,00006433,00000436,00000067,00000093,00000000,00004137,00001914,00000014,00000055,00000260,00000000,00000302,00000027,00000018,00000000,00000031,00000000,00000000,00000000,00000928,00000000,00000018,00000000,00000181,00000152,00000116,                                                                                                    
R364,GUNHILL RD-WHITE PLAINS RD    ,00009583,00000764,00000223,00000264,00000000,00009695,00004000,00000020,00000024,00000635,00000000,00000533,00000040,00000049,00000000,00000030,00000000,00000000,00000000,00002661,00000002,00000021,00000000,00000289,00000382,00000191,                                                                                                    
R365,219TH ST-WHITE PLAINS ROAD    ,00006193,00000390,00000075,00000092,00000000,00003986,00001898,00000003,00000029,00000250,00000000,00000215,00000024,00000052,00000000,00000025,00000000,00000000,00000000,00000936,00000000,00000010,00000000,00000166,00000129,00000060,                                                                                                    
R366,225TH ST-WHITE PLAINS ROAD    ,00007241,00000391,00000085,00000116,00000001,00005030,00001881,00000005,00000031,00000265,00000001,00000258,00000038,00000034,00000000,00000038,00000000,00000000,00000000,00001270,00000000,00000017,00000000,00000198,00000235,00000056,                                                                                                    
R367,233RD ST-WHITE PLAINS ROAD    ,00008390,00000682,00000151,00000152,00000002,00005753,00002694,00000008,00000035,00000347,00000006,00000338,00000032,00000041,00000000,00000040,00000000,00000000,00000000,00001012,00000000,00000005,00000000,00000184,00000298,00000121,                                                                                                    
R368,9TH AVENUE-39TH STREET        ,00010609,00000763,00000032,00000365,00000006,00005202,00007671,00000003,00000039,00000371,00000004,00000290,00000086,00000073,00000000,00000108,00000000,00000000,00000000,00001579,00000000,00000035,00000000,00000239,00000072,00000220,                                                                                                    
R369,FORT HAMILTON PKWY-45TH ST    ,00008525,00000693,00000037,00000294,00000007,00003551,00004124,00000007,00000036,00000264,00000009,00000148,00000116,00000098,00000000,00000052,00000000,00000000,00000000,00001948,00000000,00000040,00000000,00000263,00000030,00000160,                                                                                                    
R370,71ST STREET-NEW UTRECHT AVE   ,00010005,00000818,00000039,00000424,00000002,00004131,00008679,00000001,00000097,00000284,00000001,00000345,00000119,00000072,00000000,00000075,00000000,00000000,00000000,00001582,00000000,00000041,00000000,00000143,00000032,00000293,                                                                                                    
R371,79TH STREET-17TH AVENUE       ,00012019,00001146,00000043,00000544,00000004,00005232,00010108,00000017,00000097,00000251,00000003,00000398,00000148,00000111,00000000,00000166,00000000,00000000,00000000,00002023,00000000,00000045,00000000,00000222,00000054,00000268,                                                                                                    
R372,18TH AVENUE-86TH STREET       ,00011576,00001256,00000084,00000800,00000001,00004834,00009758,00000014,00000098,00000343,00000001,00000428,00000157,00000127,00000000,00000112,00000000,00000000,00000000,00001154,00000000,00000029,00000000,00000173,00000062,00000301,                                                                                                    
R373,20TH AVENUE-86TH STREET       ,00010516,00000963,00000047,00000397,00000004,00003970,00007570,00000012,00000062,00000214,00000000,00000295,00000080,00000044,00000000,00000064,00000000,00000000,00000000,00001475,00000000,00000066,00000000,00000185,00000030,00000232,                                                                                                    
R374,BAY PARKWAY-86TH STREET       ,00012243,00001711,00000119,00001153,00000000,00005083,00012240,00000009,00000109,00000350,00000005,00000392,00000170,00000122,00000000,00000061,00000000,00000000,00000000,00001771,00000000,00000123,00000000,00000334,00000093,00000401,                                                                                                    
